itemKey,displayName,className,blueprintPath,gfiCode,category,sourceType,sourceModId,sourceModName,sourcePackagePath,assetPath,spawnCommand,stackSize,weight,itemId,engramClassName,craftingStation,serverReferenced,serverConfigReferences,sourceEvidence,enrichmentSources,confidence,notes
/game/mods/arkitectstructures/engramitems/primalitemstructure_asr_greenhouse_tier.primalitemstructure_asr_greenhouse_tier,ASR Greenhouse Tier,PrimalItemStructure_ASR_Greenhouse_Tier_C,Blueprint'/Game/Mods/ArkitectStructures/EngramItems/PrimalItemStructure_ASR_Greenhouse_Tier.PrimalItemStructure_ASR_Greenhouse_Tier',ASRGreenhouseTier,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/EngramItems/PrimalItemStructure_ASR_Greenhouse_Tier.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/EngramItems/PrimalItemStructure_ASR_Greenhouse_Tier.PrimalItemStructure_ASR_Greenhouse_Tier'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,low,Weak manifest filename/path inference.
/game/mods/arkitectstructures/structures/ladders/adobe/primalitemstructure_asr_ladder_adobe.primalitemstructure_asr_ladder_adobe,ASR Ladder Adobe,PrimalItemStructure_ASR_Ladder_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Ladders/Adobe/PrimalItemStructure_ASR_Ladder_Adobe.PrimalItemStructure_ASR_Ladder_Adobe',ASRLadderAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Ladders/Adobe/PrimalItemStructure_ASR_Ladder_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Ladders/Adobe/PrimalItemStructure_ASR_Ladder_Adobe.PrimalItemStructure_ASR_Ladder_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/ladders/rope/primalitemstructure_asr_ladder_rope.primalitemstructure_asr_ladder_rope,ASR Ladder Rope,PrimalItemStructure_ASR_Ladder_Rope_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Ladders/Rope/PrimalItemStructure_ASR_Ladder_Rope.PrimalItemStructure_ASR_Ladder_Rope',ASRLadderRope,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Ladders/Rope/PrimalItemStructure_ASR_Ladder_Rope.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Ladders/Rope/PrimalItemStructure_ASR_Ladder_Rope.PrimalItemStructure_ASR_Ladder_Rope'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/ladders/tek/primalitemstructure_asr_ladder_tek.primalitemstructure_asr_ladder_tek,ASR Ladder Tek,PrimalItemStructure_ASR_Ladder_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Ladders/Tek/PrimalItemStructure_ASR_Ladder_Tek.PrimalItemStructure_ASR_Ladder_Tek',ASRLadderTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Ladders/Tek/PrimalItemStructure_ASR_Ladder_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Ladders/Tek/PrimalItemStructure_ASR_Ladder_Tek.PrimalItemStructure_ASR_Ladder_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/misc/lighting/industrial/primalitemstructure_asr_light_industrial.primalitemstructure_asr_light_industrial,ASR Light Industrial,PrimalItemStructure_ASR_Light_Industrial_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Lighting/Industrial/PrimalItemStructure_ASR_Light_Industrial.PrimalItemStructure_ASR_Light_Industrial',ASRLightIndustrial,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Misc/Lighting/Industrial/PrimalItemStructure_ASR_Light_Industrial.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Lighting/Industrial/PrimalItemStructure_ASR_Light_Industrial.PrimalItemStructure_ASR_Light_Industrial'"" 1 0 0",,,,EngramEntry_ASR_Light_Industrial_C,,true,engram override (Game.ini),package-manifest; config,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/misc/lighting/primitive/primalitemstructure_asr_light_primitivetorch.primalitemstructure_asr_light_primitivetorch,ASR Light Primitive Torch,PrimalItemStructure_ASR_Light_PrimitiveTorch_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Lighting/Primitive/PrimalItemStructure_ASR_Light_PrimitiveTorch.PrimalItemStructure_ASR_Light_PrimitiveTorch',ASRLightPrimitiveTorch,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Misc/Lighting/Primitive/PrimalItemStructure_ASR_Light_PrimitiveTorch.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Lighting/Primitive/PrimalItemStructure_ASR_Light_PrimitiveTorch.PrimalItemStructure_ASR_Light_PrimitiveTorch'"" 1 0 0",,,,EngramEntry_ASR_Light_PrimitiveTorch_C,,true,engram override (Game.ini),package-manifest; config,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/primalitemstructure_asr_master.primalitemstructure_asr_master,ASR Master,PrimalItemStructure_ASR_Master_C,Blueprint'/Game/Mods/ArkitectStructures/PrimalItemStructure_ASR_Master.PrimalItemStructure_ASR_Master',ASRMaster,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/PrimalItemStructure_ASR_Master.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/PrimalItemStructure_ASR_Master.PrimalItemStructure_ASR_Master'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,low,Weak manifest filename/path inference.
/game/mods/arkitectstructures/tools/paintgun/primalitem_asr_paintsprayer.primalitem_asr_paintsprayer,ASR Paint Sprayer,PrimalItem_ASR_PaintSprayer_C,Blueprint'/Game/Mods/ArkitectStructures/Tools/PaintGun/PrimalItem_ASR_PaintSprayer.PrimalItem_ASR_PaintSprayer',ASRPaintSprayer,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Tools/PaintGun/PrimalItem_ASR_PaintSprayer.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Tools/PaintGun/PrimalItem_ASR_PaintSprayer.PrimalItem_ASR_PaintSprayer'"" 1 0 0",,,,EngramEntry_ASR_PaintSprayer_C,,true,engram override (Game.ini),package-manifest; config,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,low,Weak manifest filename/path inference.
/game/mods/arkitectstructures/tools/primalitem_asr_personalcrafting.primalitem_asr_personalcrafting,ASR Personal Crafting,PrimalItem_ASR_PersonalCrafting_C,Blueprint'/Game/Mods/ArkitectStructures/Tools/PrimalItem_ASR_PersonalCrafting.PrimalItem_ASR_PersonalCrafting',ASRPersonalCrafting,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Tools/PrimalItem_ASR_PersonalCrafting.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Tools/PrimalItem_ASR_PersonalCrafting.PrimalItem_ASR_PersonalCrafting'"" 1 0 0",,,,EngramEntry_ASR_PersonalCrafting_C,,true,engram override (Game.ini),package-manifest; config,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,low,Weak manifest filename/path inference.
/game/mods/arkitectstructures/structures/pillars/adobe/primalitemstructure_asr_pillar_adobe.primalitemstructure_asr_pillar_adobe,ASR Pillar Adobe,PrimalItemStructure_ASR_Pillar_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Adobe/PrimalItemStructure_ASR_Pillar_Adobe.PrimalItemStructure_ASR_Pillar_Adobe',ASRPillarAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Pillars/Adobe/PrimalItemStructure_ASR_Pillar_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Adobe/PrimalItemStructure_ASR_Pillar_Adobe.PrimalItemStructure_ASR_Pillar_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/pillars/adobe/primalitemstructure_asr_pillar_half_adobe.primalitemstructure_asr_pillar_half_adobe,ASR Pillar Half Adobe,PrimalItemStructure_ASR_Pillar_Half_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Adobe/PrimalItemStructure_ASR_Pillar_Half_Adobe.PrimalItemStructure_ASR_Pillar_Half_Adobe',ASRPillarHalfAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Pillars/Adobe/PrimalItemStructure_ASR_Pillar_Half_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Adobe/PrimalItemStructure_ASR_Pillar_Half_Adobe.PrimalItemStructure_ASR_Pillar_Half_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/pillars/tek/primalitemstructure_asr_pillar_half_tek.primalitemstructure_asr_pillar_half_tek,ASR Pillar Half Tek,PrimalItemStructure_ASR_Pillar_Half_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Tek/PrimalItemStructure_ASR_Pillar_Half_Tek.PrimalItemStructure_ASR_Pillar_Half_Tek',ASRPillarHalfTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Pillars/Tek/PrimalItemStructure_ASR_Pillar_Half_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Tek/PrimalItemStructure_ASR_Pillar_Half_Tek.PrimalItemStructure_ASR_Pillar_Half_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/pillars/tek/primalitemstructure_asr_pillar_tek.primalitemstructure_asr_pillar_tek,ASR Pillar Tek,PrimalItemStructure_ASR_Pillar_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Tek/PrimalItemStructure_ASR_Pillar_Tek.PrimalItemStructure_ASR_Pillar_Tek',ASRPillarTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Pillars/Tek/PrimalItemStructure_ASR_Pillar_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Pillars/Tek/PrimalItemStructure_ASR_Pillar_Tek.PrimalItemStructure_ASR_Pillar_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/misc/irrigation/tek/primalitemstructure_asr_pipeintake_tek.primalitemstructure_asr_pipeintake_tek,ASR Pipe Intake Tek,PrimalItemStructure_ASR_PipeIntake_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Irrigation/Tek/PrimalItemStructure_ASR_PipeIntake_Tek.PrimalItemStructure_ASR_PipeIntake_Tek',ASRPipeIntakeTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Misc/Irrigation/Tek/PrimalItemStructure_ASR_PipeIntake_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Irrigation/Tek/PrimalItemStructure_ASR_PipeIntake_Tek.PrimalItemStructure_ASR_PipeIntake_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/misc/propulser/primalitemstructure_asr_propulser.primalitemstructure_asr_propulser,ASR Propulser,PrimalItemStructure_ASR_Propulser_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Propulser/PrimalItemStructure_ASR_Propulser.PrimalItemStructure_ASR_Propulser',ASRPropulser,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Misc/Propulser/PrimalItemStructure_ASR_Propulser.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Misc/Propulser/PrimalItemStructure_ASR_Propulser.PrimalItemStructure_ASR_Propulser'"" 1 0 0",,,,EngramEntry_ASR_Propulser_C,,true,engram override (Game.ini),package-manifest; config,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/walls/adobe/primalitemstructure_asr_quarterwall_adobe.primalitemstructure_asr_quarterwall_adobe,ASR Quarter Wall Adobe,PrimalItemStructure_ASR_QuarterWall_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/Adobe/PrimalItemStructure_ASR_QuarterWall_Adobe.PrimalItemStructure_ASR_QuarterWall_Adobe',ASRQuarterWallAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Walls/Adobe/PrimalItemStructure_ASR_QuarterWall_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/Adobe/PrimalItemStructure_ASR_QuarterWall_Adobe.PrimalItemStructure_ASR_QuarterWall_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/walls/adobeglass/primalitemstructure_asr_quarterwall_adobeglass.primalitemstructure_asr_quarterwall_adobeglass,ASR Quarter Wall Adobe Glass,PrimalItemStructure_ASR_QuarterWall_AdobeGlass_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/AdobeGlass/PrimalItemStructure_ASR_QuarterWall_AdobeGlass.PrimalItemStructure_ASR_QuarterWall_AdobeGlass',ASRQuarterWallAdobeGlass,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Walls/AdobeGlass/PrimalItemStructure_ASR_QuarterWall_AdobeGlass.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/AdobeGlass/PrimalItemStructure_ASR_QuarterWall_AdobeGlass.PrimalItemStructure_ASR_QuarterWall_AdobeGlass'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/walls/greenhouse/primalitemstructure_asr_quarterwall_greenhouse.primalitemstructure_asr_quarterwall_greenhouse,ASR Quarter Wall Greenhouse,PrimalItemStructure_ASR_QuarterWall_Greenhouse_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/Greenhouse/PrimalItemStructure_ASR_QuarterWall_Greenhouse.PrimalItemStructure_ASR_QuarterWall_Greenhouse',ASRQuarterWallGreenhouse,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Walls/Greenhouse/PrimalItemStructure_ASR_QuarterWall_Greenhouse.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/Greenhouse/PrimalItemStructure_ASR_QuarterWall_Greenhouse.PrimalItemStructure_ASR_QuarterWall_Greenhouse'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/walls/tek/primalitemstructure_asr_quarterwall_tek.primalitemstructure_asr_quarterwall_tek,ASR Quarter Wall Tek,PrimalItemStructure_ASR_QuarterWall_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/Tek/PrimalItemStructure_ASR_QuarterWall_Tek.PrimalItemStructure_ASR_QuarterWall_Tek',ASRQuarterWallTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Walls/Tek/PrimalItemStructure_ASR_QuarterWall_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/Tek/PrimalItemStructure_ASR_QuarterWall_Tek.PrimalItemStructure_ASR_QuarterWall_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/walls/tekglass/primalitemstructure_asr_quarterwall_tekglass.primalitemstructure_asr_quarterwall_tekglass,ASR Quarter Wall Tek Glass,PrimalItemStructure_ASR_QuarterWall_TekGlass_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/TekGlass/PrimalItemStructure_ASR_QuarterWall_TekGlass.PrimalItemStructure_ASR_QuarterWall_TekGlass',ASRQuarterWallTekGlass,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Walls/TekGlass/PrimalItemStructure_ASR_QuarterWall_TekGlass.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Walls/TekGlass/PrimalItemStructure_ASR_QuarterWall_TekGlass.PrimalItemStructure_ASR_QuarterWall_TekGlass'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/adobeglass/normal/primalitemstructure_asr_roof_adobeglass.primalitemstructure_asr_roof_adobeglass,ASR Roof Adobe Glass,PrimalItemStructure_ASR_Roof_AdobeGlass_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/AdobeGlass/Normal/PrimalItemStructure_ASR_Roof_AdobeGlass.PrimalItemStructure_ASR_Roof_AdobeGlass',ASRRoofAdobeGlass,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/AdobeGlass/Normal/PrimalItemStructure_ASR_Roof_AdobeGlass.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/AdobeGlass/Normal/PrimalItemStructure_ASR_Roof_AdobeGlass.PrimalItemStructure_ASR_Roof_AdobeGlass'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/adobe/normalslope/primalitemstructure_asr_roofcap_square_adobe.primalitemstructure_asr_roofcap_square_adobe,ASR Roof Cap Square Adobe,PrimalItemStructure_ASR_RoofCap_Square_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Adobe/NormalSlope/PrimalItemStructure_ASR_RoofCap_Square_Adobe.PrimalItemStructure_ASR_RoofCap_Square_Adobe',ASRRoofCapSquareAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/Adobe/NormalSlope/PrimalItemStructure_ASR_RoofCap_Square_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Adobe/NormalSlope/PrimalItemStructure_ASR_RoofCap_Square_Adobe.PrimalItemStructure_ASR_RoofCap_Square_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/adobe/shallowslope/primalitemstructure_asr_roofcap_square_shallow_adobe.primalitemstructure_asr_roofcap_square_shallow_adobe,ASR Roof Cap Square Shallow Adobe,PrimalItemStructure_ASR_RoofCap_Square_Shallow_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Adobe/ShallowSlope/PrimalItemStructure_ASR_RoofCap_Square_Shallow_Adobe.PrimalItemStructure_ASR_RoofCap_Square_Shallow_Adobe',ASRRoofCapSquareShallowAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/Adobe/ShallowSlope/PrimalItemStructure_ASR_RoofCap_Square_Shallow_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Adobe/ShallowSlope/PrimalItemStructure_ASR_RoofCap_Square_Shallow_Adobe.PrimalItemStructure_ASR_RoofCap_Square_Shallow_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/tek/shallowslope/primalitemstructure_asr_roofcap_square_shallow_tek.primalitemstructure_asr_roofcap_square_shallow_tek,ASR Roof Cap Square Shallow Tek,PrimalItemStructure_ASR_RoofCap_Square_Shallow_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Tek/ShallowSlope/PrimalItemStructure_ASR_RoofCap_Square_Shallow_Tek.PrimalItemStructure_ASR_RoofCap_Square_Shallow_Tek',ASRRoofCapSquareShallowTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/Tek/ShallowSlope/PrimalItemStructure_ASR_RoofCap_Square_Shallow_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Tek/ShallowSlope/PrimalItemStructure_ASR_RoofCap_Square_Shallow_Tek.PrimalItemStructure_ASR_RoofCap_Square_Shallow_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/adobe/steepslope/primalitemstructure_asr_roofcap_square_steep_adobe.primalitemstructure_asr_roofcap_square_steep_adobe,ASR Roof Cap Square Steep Adobe,PrimalItemStructure_ASR_RoofCap_Square_Steep_Adobe_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Adobe/SteepSlope/PrimalItemStructure_ASR_RoofCap_Square_Steep_Adobe.PrimalItemStructure_ASR_RoofCap_Square_Steep_Adobe',ASRRoofCapSquareSteepAdobe,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/Adobe/SteepSlope/PrimalItemStructure_ASR_RoofCap_Square_Steep_Adobe.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Adobe/SteepSlope/PrimalItemStructure_ASR_RoofCap_Square_Steep_Adobe.PrimalItemStructure_ASR_RoofCap_Square_Steep_Adobe'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/tek/steepslope/primalitemstructure_asr_roofcap_square_steep_tek.primalitemstructure_asr_roofcap_square_steep_tek,ASR Roof Cap Square Steep Tek,PrimalItemStructure_ASR_RoofCap_Square_Steep_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Tek/SteepSlope/PrimalItemStructure_ASR_RoofCap_Square_Steep_Tek.PrimalItemStructure_ASR_RoofCap_Square_Steep_Tek',ASRRoofCapSquareSteepTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/Tek/SteepSlope/PrimalItemStructure_ASR_RoofCap_Square_Steep_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Tek/SteepSlope/PrimalItemStructure_ASR_RoofCap_Square_Steep_Tek.PrimalItemStructure_ASR_RoofCap_Square_Steep_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
/game/mods/arkitectstructures/structures/roofs/tek/normalslope/primalitemstructure_asr_roofcap_square_tek.primalitemstructure_asr_roofcap_square_tek,ASR Roof Cap Square Tek,PrimalItemStructure_ASR_RoofCap_Square_Tek_C,Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Tek/NormalSlope/PrimalItemStructure_ASR_RoofCap_Square_Tek.PrimalItemStructure_ASR_RoofCap_Square_Tek',ASRRoofCapSquareTek,Structure,mod,931874,Arkitect Structures Remastered,G:\Development\Ark\Servers\Lost_Colony\Beacon Mod Discovery\931874,ShooterGame/Mods/ArkitectStructures/Content/Structures/Roofs/Tek/NormalSlope/PrimalItemStructure_ASR_RoofCap_Square_Tek.uasset,"cheat GiveItem ""Blueprint'/Game/Mods/ArkitectStructures/Structures/Roofs/Tek/NormalSlope/PrimalItemStructure_ASR_RoofCap_Square_Tek.PrimalItemStructure_ASR_RoofCap_Square_Tek'"" 1 0 0",,,,,,false,,package-manifest,https://www.curseforge.com/ark-survival-ascended/mods/arkitect-structures-remastered,high,
